ind,lon,lat,type,five_types,image_id_1
8684,-76.26524344,60.2354178,23,2,20230709T163841_20230709T164435_T18VVM
8685,-64.84879683,59.99174506,32,3,20200813T154819_20200813T154814_T20VLM
8686,90.94176361,73.52849323,23,2,20230805T062631_20230805T062632_T46XDG
8687,-93.41119677,62.68756033,23,2,20220617T173909_20220617T173932_T15VVK
8688,149.2741814,75.10227063,21,2,20200719T031539_20200719T031541_T55XED
8689,-102.3115736,69.30551625,21,2,20220621T185919_20220621T185921_T13WET
8690,-126.5960242,69.57246667,23,2,20230625T201851_20230625T201851_T09WWT
8691,70.45350333,67.57376435,23,2,20220802T070631_20220802T070703_T42WWA
8692,69.25504446,70.43119678,33,4,20220730T074619_20220730T074616_T42WWD
8693,-95.26465385,78.02072659,1,1,20220628T193921_20220628T193915_T15XVG
8694,98.91998848,74.17368571,23,2,20230803T054641_20230803T054641_T47XMC
8695,-107.3698858,66.58153538,5,1,20220706T185931_20220706T190334_T12WXU
8696,90.91300287,71.86369914,33,4,20230802T061641_20230802T061646_T46WDE
8697,-80.20547543,63.7615317,21,2,20220720T165901_20220720T170052_T17VNL
8698,-72.52213312,69.28609383,2,1,20220620T165901_20220620T170128_T18WWB
8699,90.62097957,74.18378966,22,2,20230726T062631_20230726T062632_T46XDH
8700,-84.42520384,70.65258327,2,1,20220808T172911_20220808T173044_T16WED
8701,-71.63893351,81.16945908,3,1,20220716T185931_20220716T185929_T18XWR
8702,-66.24888382,66.57056315,42,5,20220723T161839_20220723T162051_T19WFP
8703,-87.66529019,65.53059971,2,1,20200810T171859_20200810T171857_T16WDT
8704,-153.20736,69.64271227,24,2,20220710T220541_20220710T220543_T05WMT
8705,95.01311376,73.99598228,23,2,20230726T062631_20230726T062632_T46XEH
8706,-88.58790029,67.96837042,23,2,20220622T173921_20220622T174038_T16WDA
8707,73.41380752,71.58516932,22,2,20230802T070629_20230802T070625_T43WDV
8708,-85.72415889,81.30702118,1,1,20200726T204021_20200726T204024_T16XER
8709,-118.4026907,77.30663209,1,1,20230726T213041_20230726T213044_T11XMF
8710,86.88020885,69.90254523,24,2,20230805T062631_20230805T062632_T45WVT
8711,-160.2753858,70.31811827,42,5,20190619T230539_20190619T230538_T04WDD
8712,-141.6074797,69.72262189,23,2,20210715T211519_20210715T211515_T06WXC
8713,-51.18228634,66.3906408,31,3,20190723T150921_20190723T150916_T22WDU
8714,-50.84346484,63.8525775,1,1,20230724T145759_20230724T145825_T22VDR
8715,79.00453078,68.99456339,33,4,20230804T065631_20230804T065625_T44WMB
8716,-66.64951647,64.39760303,32,3,20220622T155921_20220622T160005_T19WFM
8717,-83.9880857,71.37095004,32,3,20230728T175919_20230728T175916_T16WFE
8718,49.4942881,67.04259442,23,2,20230811T082611_20230811T082605_T39WVQ
8719,114.3608347,73.52587227,23,2,20230807T043709_20230807T043705_T50XMG
8720,-150.5450399,69.38750644,23,2,20220710T220541_20220710T220543_T05WNT
8721,-122.526295,71.99599915,22,2,20220731T204029_20220731T204023_T10WEE
8722,-25.19712068,69.33446962,1,1,20210623T134729_20210623T134726_T26WNB
8723,69.69452238,70.65324796,33,4,20220730T074619_20220730T074616_T42WWD
8724,142.6382324,71.6941084,34,4,20200718T025551_20200718T025549_T54WWE
8725,-51.26315234,63.6545342,33,4,20230724T145759_20230724T145825_T22VDR
8726,-101.7017771,67.41735949,33,4,20220617T182931_20220617T182946_T13WFQ
8727,55.34835123,71.18849591,31,3,20220801T082609_20220801T082838_T40WDD
8728,-111.156416,67.4536955,5,1,20220801T191921_20220801T191921_T12WVV
8729,-90.16211374,67.60846216,2,1,20230727T173911_20230727T173908_T15WXR
8730,69.17308455,70.76212026,33,4,20220730T074619_20220730T074616_T42WWD
8731,125.8241194,72.78781969,42,5,20230810T035541_20230810T035540_T51XWA
8732,152.7439893,69.54738185,24,2,20220710T015711_20220710T015705_T56WMC
8733,-164.0446114,61.37118556,33,4,20190707T222539_20190707T222541_T03VWJ
8734,-68.55731424,66.08732386,2,1,20220723T161839_20220723T162051_T19WEP
8735,-120.2938098,69.04204145,31,3,20220704T195911_20220704T195909_T10WFB
8736,179.1785359,65.34617227,33,4,20190711T234629_20190711T234631_T60WWT
8737,-148.4452305,69.40459642,23,2,20220619T214539_20220619T214534_T05WPT
8738,-92.94146499,64.7346455,2,1,20220617T173909_20220617T173932_T15WWM
8739,-87.93973939,65.0376936,2,1,20200810T171859_20200810T171857_T16WDT
8740,-68.56823558,67.33204658,31,3,20220716T162839_20220716T162838_T19WEQ
8741,-99.8229325,65.62076237,2,1,20220617T182931_20220617T182946_T14WMT
8742,-99.35670799,65.75732536,2,1,20220617T182931_20220617T182946_T14WMU
8743,170.5336539,68.82772026,42,5,20230714T004651_20230714T004647_T59WMS
8744,-149.8259685,69.63884152,23,2,20200707T215531_20200707T215533_T05WPT
8745,-68.78248119,64.72250386,2,1,20200812T161829_20200812T161832_T19WEM
8746,-22.15150455,73.26870394,1,1,20210730T133729_20210730T133724_T27XVB
8747,-106.4321589,63.14523996,5,1,20200802T184921_20200802T185433_T13VDL
8748,60.02731473,66.83691524,23,2,20230801T073619_20230801T073618_T40WFV
8749,72.22046383,70.76623347,43,5,20230806T073621_20230806T073618_T42WXD
8750,154.7526723,70.31557018,33,4,20230812T020659_20230812T020656_T56WND
8751,15.97893358,79.43297779,31,3,20230717T132719_20230717T132722_T33XWJ
8752,142.6574956,75.78981036,22,2,20190627T030551_20190627T030547_T54XWK
8753,-97.29656009,65.5990167,32,3,20200723T175919_20200723T180326_T14WNT
8754,-144.6442887,69.81591363,24,2,20220803T214541_20220803T214540_T06WWC
8755,-101.2297113,67.17501935,33,4,20220617T182931_20220617T182946_T13WFQ
8756,-75.37610579,60.98066619,23,2,20200805T162839_20200805T163611_T18VVN
8757,-67.18548908,67.66272074,3,1,20220716T162839_20220716T162838_T19WER
8758,93.94319295,72.14207729,24,2,20230728T061639_20230728T061635_T46XEF
8759,-95.29994588,62.77556119,33,4,20230730T174911_20230730T175418_T15VUK
8760,127.1801406,71.31546809,23,2,20230810T035541_20230810T035540_T51WXV
8761,-92.05114912,64.15225905,2,1,20220617T173909_20220617T173932_T15WWM
8762,-147.0592586,69.09521165,24,2,20210712T215531_20210712T215532_T06WVB
8763,-107.7922041,64.17669359,5,1,20230626T185919_20230626T185919_T12WXS
8764,48.60346357,68.93761542,33,4,20230810T085601_20230810T085600_T39WVS
8765,-25.60692284,73.58866283,3,1,20230803T140741_20230803T141108_T26XNG
8766,140.2948282,71.52074123,23,2,20210722T023549_20210722T023550_T53WPV
8767,107.7024117,74.15606609,23,2,20230807T052651_20230807T052649_T48XWH
8768,-159.2884829,68.54002305,24,2,20200719T223541_20200719T223537_T04WDB
8769,-70.46889107,78.683553,31,3,20220801T182919_20220801T183009_T18XWN
8770,-86.64270373,76.76386014,4,1,20220731T185919_20220731T185921_T16XDL
8771,-87.95459151,76.61513727,1,1,20220731T185919_20220731T185921_T16XDL
8772,-18.54408351,75.02689616,32,3,20210730T133729_20210730T133724_T27XWD
8773,178.4569121,65.0909629,24,2,20190711T234629_20190711T234631_T60WWT
8774,-84.93241737,71.90397287,2,1,20230728T175919_20230728T175916_T16WEE
8775,175.252182,65.47497182,24,2,20230717T000619_20230717T000616_T60WVT
8776,-83.02616923,72.60096482,2,1,20230727T173911_20230727T173908_T16XFF
8777,-110.6813291,64.76514433,33,4,20230703T184919_20230703T184922_T12WWS
8778,-96.17288899,79.78295556,21,2,20220801T215059_20220801T215107_T15XVJ
8779,-83.89948244,64.14007815,22,2,20220725T165849_20220725T170454_T16WFS
8780,-132.3345233,69.37743249,24,2,20210803T205021_20210803T205024_T08WPB
8781,-101.9229074,66.59221221,33,4,20220617T182931_20220617T182946_T13WFP
8782,88.48221377,71.5862418,23,2,20230802T061641_20230802T061646_T45WWV
8783,54.78106247,71.50301336,31,3,20200724T081611_20200724T081630_T40WDE
8784,-97.53682876,66.87406961,23,2,20220616T180919_20220616T181222_T14WNV
8785,-171.9825982,66.55973416,24,2,20220618T230541_20220618T230542_T02WMU
8786,-50.24208712,64.88164742,31,3,20200722T150759_20200722T151101_T22WET
8787,98.87578507,73.62404066,23,2,20230807T061639_20230807T061635_T47XMB
8788,114.4139177,72.89993744,23,2,20220806T050701_20220806T050704_T50XMF
8789,57.9346865,67.06279516,23,2,20230812T075611_20230812T075613_T40WEV
8790,-92.02817668,73.93849391,1,1,20230728T184921_20230728T184922_T15XWC
8791,176.7321,67.13064756,3,1,20220809T001621_20220809T001621_T60WVV
8792,103.904714,72.83321237,23,2,20220813T054639_20220813T054641_T47XPA
8793,-21.51831988,80.52520762,1,1,20230704T163839_20230704T163841_T26XNQ
8794,-72.04628916,65.77968105,31,3,20220621T162911_20220621T163228_T18WXT
8795,-110.179622,64.47549201,33,4,20230703T184919_20230703T184922_T12WWS
8796,-111.9852456,77.48346909,1,1,20230709T205029_20230709T205026_T12XVM
8797,77.90345867,69.72438154,23,2,20230801T064631_20230801T064629_T43WFT
8798,-87.45983818,72.68624272,1,1,20230717T182919_20230717T183240_T15XXA
8799,-147.1476884,68.72430036,4,1,20210712T215531_20210712T215532_T06WVB
8800,-75.50965547,60.78748519,32,3,20200805T162839_20200805T163611_T18VVN
8801,-73.34755101,60.13175795,23,2,20220615T160911_20220615T161223_T18VWM
8802,-115.3956553,71.59339991,31,3,20220726T194909_20220726T194905_T11WNV
8803,-164.6131523,61.57756698,43,5,20190707T222539_20190707T222541_T03VWJ
8804,-108.8854182,70.73805783,1,1,20220617T191919_20220617T191914_T12WWD
8805,100.3524805,78.36964567,21,2,20190622T071621_20190622T071621_T47XNG
8806,-115.5039028,71.89964468,22,2,20220726T194909_20220726T194905_T11WNV
8807,-97.81355431,72.66859735,22,2,20230718T184921_20230718T184921_T14XNF
8808,92.55585411,74.42332186,32,3,20230726T062631_20230726T062632_T46XDH
8809,108.3012224,76.56588276,31,3,20230807T061639_20230807T061635_T49XDE
8810,108.8012993,75.2818676,3,1,20230808T054639_20230808T054641_T49XDD
8811,-83.65678202,71.11155771,32,3,20230728T175919_20230728T175916_T16WFE
8812,-117.2076366,69.81318913,1,1,20220731T194911_20220731T194911_T11WMT
8813,-92.22476042,64.7768033,32,3,20220617T173909_20220617T173932_T15WWM
8814,-159.6523593,58.9469322,33,4,20190708T215539_20190708T215537_T04VDL
8815,-79.29960636,56.18772249,23,2,20220729T163839_20220729T164729_T17VPC
8816,-149.685197,68.91035568,24,2,20210712T215531_20210712T215532_T05WPS
8817,-105.9423033,66.9583865,23,2,20230621T185921_20230621T190517_T13WDQ
8818,-76.16129779,60.57631539,23,2,20230709T163841_20230709T164435_T18VVN
8819,-50.83662852,63.88571317,32,3,20230724T145759_20230724T145825_T22VDR
8820,-33.65863469,67.11540256,1,1,20230703T134729_20230703T134734_T25WDQ
8821,-72.20260521,59.48187231,23,2,20200728T161911_20200728T162525_T18VXL
8822,-76.81301477,61.60269381,32,3,20230709T163841_20230709T164435_T18VVP
8823,-101.8033093,63.96905438,5,1,20230803T181919_20230803T181956_T14VLR
8824,64.50050238,67.80155987,33,4,20230801T073619_20230801T073618_T41WNR
8825,179.137177,62.87254043,24,2,20200617T233701_20200617T233655_T01VCK
8826,-83.04585138,79.51215377,22,2,20220716T185931_20220716T185929_T16XEP
8827,168.8171895,67.59946112,3,1,20190712T003611_20190712T003610_T59WMQ
8828,-164.6381854,62.19636784,43,5,20190707T222539_20190707T222541_T03VWJ
8829,-92.248679,69.25858408,22,2,20220724T181931_20220724T181926_T15WWS
8830,-88.61747412,64.05992047,2,1,20220701T171859_20220701T171859_T16WDS
8831,68.51159633,70.95940208,23,2,20230801T073619_20230801T073618_T42WVD
8832,-142.9669217,68.40001742,33,4,20210804T211519_20210804T211514_T07WDR
8833,-88.1319939,72.83062999,1,1,20230717T182919_20230717T183240_T15XXA
8834,-87.09515608,75.40886151,1,1,20230728T184921_20230728T184922_T16XDJ
8835,53.67593766,67.77069323,31,3,20230811T082611_20230811T082605_T39WXR
8836,-126.8496106,69.57270125,22,2,20230625T201851_20230625T201851_T09WWT
8837,-91.77220008,75.42070043,1,1,20230728T184921_20230728T184922_T15XWD
8838,-93.88481906,70.52645158,2,1,20220704T181931_20220704T181929_T15WVU
8839,-76.44834291,62.13103293,23,2,20230709T163841_20230709T164435_T18VVP
8840,-98.27304022,63.77141052,33,4,20230803T181919_20230803T181956_T14VNR
8841,-67.99167562,65.7734539,21,2,20220723T161839_20220723T162051_T19WEP
8842,-156.6022361,68.47260448,24,2,20200719T223541_20200719T223537_T04WEB
8843,-107.3122068,67.060182,33,4,20220726T185931_20220726T185926_T12WXV
8844,-71.69864417,69.15017504,1,1,20220715T165849_20220715T165850_T18WXB
8845,172.6703567,69.59055282,24,2,20190707T003619_20190707T003614_T59WNT
8846,-127.9243649,69.76110878,33,4,20230625T201851_20230625T201851_T09WWT
8847,-72.38931278,60.82281242,2,1,20230618T161829_20230618T162118_T18VXN
8848,-74.11500019,68.78478181,22,2,20220620T165901_20220620T170128_T18WWB
8849,-67.56357506,66.9409192,2,1,20220716T162839_20220716T162838_T19WEQ
8850,65.14863593,67.66826289,34,4,20230801T073619_20230801T073618_T41WNR
8851,-72.01677439,63.43001857,21,2,20220621T162911_20220621T163228_T18VXR
8852,82.87816445,69.80259513,33,4,20230805T062631_20230805T062632_T44WNC
8853,168.4434981,67.7287467,33,4,20200721T003609_20200721T003607_T58WFA
8854,-102.3440074,67.47532479,23,2,20220617T182931_20220617T182946_T13WFQ
8855,63.56888944,67.48971286,33,4,20220801T073621_20220801T073622_T41WNQ
8856,-122.9539288,69.5060638,22,2,20230719T195901_20230719T195859_T10WEC
8857,179.2180962,68.11965503,33,4,20230708T235621_20230708T235619_T01WCR
8858,65.35296411,69.09551232,33,4,20230801T073619_20230801T073618_T41WNS
8859,-178.2800588,67.07528897,3,1,20180621T234621_20180621T234622_T01WDQ
8860,-114.0179237,70.08048549,1,1,20230713T193911_20230713T194201_T11WPT
8861,62.19745585,66.93866145,33,4,20220801T073621_20220801T073622_T41WMQ
8862,-63.39147707,57.7716888,5,1,20200805T153911_20200805T154513_T20VMK
8863,130.8586093,70.35567445,24,2,20230729T031521_20230729T031524_T52WED
8864,-105.0900604,67.68157568,33,4,20230621T185921_20230621T185920_T13WDR
8865,68.68668168,72.08756456,31,3,20230802T075611_20230802T075613_T42XVF
8866,-97.92457568,67.88038047,22,2,20220617T182931_20220617T182946_T14WNA
8867,-146.9824198,69.27309539,33,4,20220620T220541_20220620T220542_T06WWB
8868,-83.81138404,64.25636593,32,3,20220725T165849_20220725T170454_T16WFS
8869,14.21092518,77.81475344,31,3,20230705T124709_20230705T124718_T33XVG
8870,-72.6304309,62.03883663,23,2,20230618T161829_20230618T162118_T18VXP
8871,-112.6791259,65.0562019,33,4,20230714T190921_20230714T191059_T11WPN
8872,-25.84733113,82.61010873,3,1,20230704T172901_20230704T172902_T25XEM
8873,-23.45421052,82.58362431,31,3,20220722T173911_20220722T173914_T26XNS
8874,-161.9120984,69.7048056,24,2,20190616T225539_20190616T225539_T03WXT
8875,128.7731012,71.45123243,23,2,20230810T035541_20230810T035540_T51WXV
8876,-70.59870798,66.22195333,22,2,20220621T162911_20220621T163228_T19WDP
8877,-135.0521978,68.94091501,24,2,20200731T204019_20200731T204021_T08WMB
8878,-127.8517116,70.48661656,24,2,20230728T202851_20230728T203032_T09WWU
8879,-72.97478224,61.85920064,31,3,20230618T161829_20230618T162118_T18VXP
8880,68.56130436,69.04303598,43,5,20230803T072621_20230803T072620_T42WVB
8881,-84.46797005,67.75108995,32,3,20220722T173911_20220722T173914_T16WFA
8882,-153.5460947,69.15230094,33,4,20200621T222539_20200621T222535_T05WMS
8883,-72.63039697,70.16958357,1,1,20220807T170849_20220807T171337_T18WWC
8884,-48.85483816,81.66875799,4,1,20200723T193909_20200723T193904_T23XML
8885,56.0654285,67.05156944,23,2,20230812T075611_20230812T075613_T40WDV
8886,-67.92911296,63.8533703,2,1,20230807T161829_20230807T162024_T19VEL
8887,109.4762184,73.35311071,23,2,20230705T051651_20230705T051654_T49XDB
8888,-114.9840404,72.88110978,31,3,20230719T195901_20230719T195859_T11XNA
8889,-109.8206559,71.21754989,31,3,20220618T193911_20220618T193914_T12WWE
8890,-71.64968299,70.65498012,1,1,20220714T163911_20220714T164131_T19WDU
8891,159.1398747,69.66366066,43,5,20220721T012711_20220721T012706_T57WVT
8892,174.9086333,69.52210855,33,4,20200721T003609_20200721T003607_T60WVC
8893,-108.4960969,65.83870378,5,1,20230803T190921_20230803T191504_T12WXU
8894,-86.30315883,74.75184375,1,1,20220804T183919_20220804T184117_T16XEH
8895,56.51556082,74.6642863,1,1,20220719T090611_20220719T090606_T40XDH
8896,-161.1209067,69.71612226,24,2,20190625T223541_20190625T223536_T04WDC
8897,-130.0382093,70.04794129,42,5,20230704T205031_20230704T205124_T09WVT
8898,-160.9803669,58.6766021,34,4,20200715T220529_20200715T220531_T04VCL
8899,70.15978606,69.24512012,23,2,20230805T071619_20230805T071622_T42WWB
8900,107.9570526,74.61037296,23,2,20230807T052651_20230807T052649_T48XWH
8901,-88.05168666,74.61147937,1,1,20230728T184921_20230728T184922_T16XDH
8902,-85.61582105,68.10265232,2,1,20220622T173921_20220622T174038_T16WEA
8903,-79.62363987,62.01087952,31,3,20200808T163839_20200808T164130_T17VNJ
8904,134.9215127,71.34897607,43,5,20230811T032521_20230811T032519_T53WMV
8905,177.8806859,68.47309111,3,1,20230812T235619_20230812T235619_T60WWA
8906,-87.65129426,66.79982785,2,1,20220722T173911_20220722T173914_T16WDV
8907,-178.4429199,68.02189756,24,2,20230712T233651_20230712T233652_T01WDR
8908,126.184133,72.04319968,23,2,20230808T040549_20230808T040559_T51WWV
8909,-172.2101228,65.39426409,23,2,20220618T230541_20220618T230542_T02WMT
8910,-77.09373113,80.80997673,1,1,20200726T213049_20200726T213043_T17XNK
8911,-173.914411,66.59402618,24,2,20220801T233659_20220801T233653_T01WFP
8912,-161.9672991,60.92800639,33,4,20220810T222539_20220810T222536_T03VXH
8913,-106.541282,75.58963065,1,1,20230717T200859_20230717T200857_T13XDD
8914,54.55140391,67.66943129,33,4,20230811T082611_20230811T082605_T39WXR
8915,54.82010925,72.8595958,3,1,20230620T083609_20230620T083617_T39XXA
8916,60.44891862,66.75611573,23,2,20230801T073619_20230801T073618_T40WFV
8917,-23.84348891,80.75737351,31,3,20230704T163839_20230704T163841_T26XNQ
8918,98.0532196,73.8335539,23,2,20230807T061639_20230807T061635_T47XMB
8919,100.1874064,74.64919422,32,3,20230807T061639_20230807T061635_T47XNC
8920,-123.6423324,68.92451618,33,4,20230625T201851_20230625T201851_T10WDB
8921,-92.67293222,70.62333487,22,2,20220621T180931_20220621T181040_T15WWU
8922,-93.01598839,73.01618919,1,1,20230723T184929_20230723T184923_T15XVB
8923,-106.4998818,65.30065614,5,1,20200802T184921_20200802T185433_T12WXT
8924,-179.3568826,71.49135953,22,2,20190708T000619_20190708T000619_T01WDV
8925,-83.55152437,64.56804777,32,3,20220725T165849_20220725T170454_T16WFS
8926,63.11614409,66.70973196,34,4,20220801T073621_20220801T073622_T41WMQ
8927,-86.24476319,70.68485499,2,1,20220805T180919_20220805T181200_T16WED
8928,-92.80015149,67.9576595,2,1,20220807T175921_20220807T180244_T15WVR
8929,-84.64417496,72.29793483,2,1,20230716T180921_20230716T180919_T16XEF
8930,-179.1365445,67.7801576,34,4,20190709T235621_20190709T235620_T01WDR
8931,107.7955405,76.46197886,41,5,20230807T061639_20230807T061635_T49XDE
8932,115.923343,73.42330605,23,2,20230807T043709_20230807T043705_T50XMG
8933,-164.2671332,65.50268839,24,2,20190711T225541_20190711T225537_T03WWN
8934,-165.8495227,64.63118137,23,2,20230813T223541_20230813T223535_T03WVM
8935,-68.56708698,66.73048308,2,1,20220716T162839_20220716T162838_T19WEQ
8936,-157.2535912,66.34052919,31,3,20190707T222539_20190707T222541_T04WEU
8937,-146.1768659,69.48490497,24,2,20210804T220531_20210804T220533_T06WWC
8938,-73.10689354,60.39450912,32,3,20220625T160911_20220625T161225_T18VXM
8939,177.0528971,66.75168978,33,4,20220809T001621_20220809T001621_T60WVV
8940,-178.8349746,66.84227545,33,4,20180621T234621_20180621T234622_T01WDQ
8941,-123.6225893,68.69866885,23,2,20230625T201851_20230625T201851_T10WDB
8942,96.16405244,74.11956331,22,2,20230726T062631_20230726T062632_T46XEH
8943,-89.36153974,74.61946856,1,1,20230728T184921_20230728T184922_T15XWC
8944,178.5998068,64.77004012,24,2,20190709T235621_20190709T235620_T60WWS
8945,-94.98280481,62.39912105,33,4,20230730T174911_20230730T175418_T15VUK
8946,112.3998297,75.73232614,3,1,20230807T052651_20230807T052649_T49XEE
